starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 01:21:08 2022	1653175268	1	12	13	12
Sun May 22 01:21:18 2022	1653175278	1	12	13	10
Sun May 22 01:20:30 2022	1653175230	1	12	13	12
Sun May 22 01:20:27 2022	1653175227	1	12	13	11
Sun May 22 01:20:30 2022	1653175230	1	12	13	12
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	12
Sun May 22 01:21:15 2022	1653175275	1	12	13	12
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:21:17 2022	1653175277	1	12	13	12
Sun May 22 01:21:18 2022	1653175278	1	12	13	12
Sun May 22 01:20:26 2022	1653175226	1	12	13	12
Sun May 22 01:20:29 2022	1653175229	1	12	13	9
Sun May 22 01:20:31 2022	1653175231	1	13	13	13
Sun May 22 01:21:10 2022	1653175270	1	12	13	10
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:21:09 2022	1653175269	1	12	13	10
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	13	13	13
Sun May 22 01:21:17 2022	1653175277	1	12	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	9
Sun May 22 01:21:24 2022	1653175284	1	12	13	12
Sun May 22 01:20:31 2022	1653175231	1	12	13	12
Sun May 22 01:21:10 2022	1653175270	1	12	13	9
Sun May 22 01:21:20 2022	1653175280	1	12	13	12
Sun May 22 01:20:32 2022	1653175232	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	12	13	11
Sun May 22 01:21:16 2022	1653175276	1	12	13	12
Sun May 22 01:21:09 2022	1653175269	1	12	13	10
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:20:29 2022	1653175229	1	12	13	12
Sun May 22 01:21:08 2022	1653175268	1	12	13	12
Sun May 22 01:21:17 2022	1653175277	1	12	13	12
Sun May 22 01:21:08 2022	1653175268	1	13	13	12
Sun May 22 01:21:22 2022	1653175282	1	12	13	12
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:21:23 2022	1653175283	1	13	13	12
Sun May 22 01:21:19 2022	1653175279	1	13	13	12
Sun May 22 01:21:04 2022	1653175264	1	12	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	10
Sun May 22 01:21:23 2022	1653175283	1	12	13	11
Sun May 22 01:20:28 2022	1653175228	1	13	13	13
Sun May 22 01:20:27 2022	1653175227	1	12	13	12
Sun May 22 01:20:27 2022	1653175227	2	12	13	11
Sun May 22 01:20:28 2022	1653175228	0	13	13	13
Sun May 22 01:20:27 2022	1653175227	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	13	13	13
Sun May 22 01:21:13 2022	1653175273	1	12	13	11
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:21 2022	1653175281	1	12	13	6
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:20:32 2022	1653175232	1	12	13	12
Sun May 22 01:21:22 2022	1653175282	1	12	13	11
Sun May 22 01:20:26 2022	1653175226	1	12	13	9
Sun May 22 01:20:27 2022	1653175227	1	12	13	12
Sun May 22 01:21:24 2022	1653175284	1	12	13	12
Sun May 22 01:20:27 2022	1653175227	1	13	13	13
Sun May 22 01:21:07 2022	1653175267	1	12	13	11
Sun May 22 01:20:32 2022	1653175232	1	12	13	12
Sun May 22 01:21:10 2022	1653175270	1	13	13	13
Sun May 22 01:21:18 2022	1653175278	1	12	13	6
Sun May 22 01:21:09 2022	1653175269	1	12	13	10
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:08 2022	1653175268	1	13	13	12
Sun May 22 01:21:08 2022	1653175268	0	13	13	11
Sun May 22 01:21:20 2022	1653175280	0	13	13	13
Sun May 22 01:21:08 2022	1653175268	1	12	13	12
Sun May 22 01:20:29 2022	1653175229	1	12	13	9
Sun May 22 01:21:09 2022	1653175269	0	13	13	13
Sun May 22 01:21:23 2022	1653175283	1	12	13	10
Sun May 22 01:21:12 2022	1653175272	1	13	13	13
Sun May 22 01:21:16 2022	1653175276	0	13	13	13
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:21:10 2022	1653175270	1	12	13	12
Sun May 22 01:21:09 2022	1653175269	1	12	13	10
Sun May 22 01:21:20 2022	1653175280	0	13	13	11
Sun May 22 01:21:22 2022	1653175282	1	13	13	12
Sun May 22 01:21:21 2022	1653175281	1	13	13	10
Sun May 22 01:21:16 2022	1653175276	1	13	13	8
Sun May 22 01:21:11 2022	1653175271	1	13	13	13
Sun May 22 01:21:08 2022	1653175268	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	12	13	12
Sun May 22 01:21:17 2022	1653175277	1	12	13	9
Sun May 22 01:21:05 2022	1653175265	1	12	13	10
Sun May 22 01:21:18 2022	1653175278	1	13	13	9
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:20:29 2022	1653175229	2	11	13	11
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:21:15 2022	1653175275	1	12	13	12
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:20:28 2022	1653175228	1	12	13	10
Sun May 22 01:21:22 2022	1653175282	1	13	13	13
Sun May 22 01:21:11 2022	1653175271	1	13	13	13
Sun May 22 01:21:21 2022	1653175281	1	12	13	12
Sun May 22 01:21:14 2022	1653175274	1	13	13	13
Sun May 22 01:20:30 2022	1653175230	1	12	13	12
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	13	13	13
Sun May 22 01:21:15 2022	1653175275	1	12	13	12
Sun May 22 01:21:18 2022	1653175278	0	13	13	13
Sun May 22 01:20:28 2022	1653175228	0	13	13	13
Sun May 22 01:21:16 2022	1653175276	0	13	13	11
Sun May 22 01:20:27 2022	1653175227	1	12	13	12
Sun May 22 01:21:06 2022	1653175266	1	13	13	12
Sun May 22 01:21:21 2022	1653175281	1	13	13	13
Sun May 22 01:20:27 2022	1653175227	1	12	13	10
Sun May 22 01:20:29 2022	1653175229	1	13	13	12
Sun May 22 01:21:11 2022	1653175271	1	13	13	12
Sun May 22 01:20:26 2022	1653175226	0	13	13	10
Sun May 22 01:21:18 2022	1653175278	1	12	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	12
Sun May 22 01:20:28 2022	1653175228	2	12	13	9
Sun May 22 01:20:26 2022	1653175226	3	11	13	10
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:21:09 2022	1653175269	1	13	13	11
Sun May 22 01:20:31 2022	1653175231	1	12	13	12
Sun May 22 01:21:23 2022	1653175283	0	13	13	13
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	13	13	13
Sun May 22 01:20:27 2022	1653175227	1	12	13	12
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:20:28 2022	1653175228	1	12	13	11
Sun May 22 01:21:20 2022	1653175280	1	12	13	12
Sun May 22 01:21:14 2022	1653175274	0	13	13	13
Sun May 22 01:21:19 2022	1653175279	1	13	13	12
Sun May 22 01:20:30 2022	1653175230	1	12	13	12
Sun May 22 01:20:31 2022	1653175231	1	13	13	9
Sun May 22 01:21:22 2022	1653175282	1	13	13	13
Sun May 22 01:21:13 2022	1653175273	1	13	13	12
Sun May 22 01:21:14 2022	1653175274	1	12	13	10
Sun May 22 01:21:13 2022	1653175273	1	12	13	12
Sun May 22 01:21:20 2022	1653175280	1	12	13	10
Sun May 22 01:21:17 2022	1653175277	0	13	13	13
Sun May 22 01:21:09 2022	1653175269	1	13	13	12
Sun May 22 01:21:23 2022	1653175283	1	13	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	9
Sun May 22 01:21:21 2022	1653175281	0	13	13	11
Sun May 22 01:21:20 2022	1653175280	1	13	13	13
Sun May 22 01:21:13 2022	1653175273	2	12	13	11
Sun May 22 01:21:14 2022	1653175274	1	12	13	11
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:20:29 2022	1653175229	1	12	13	12
Sun May 22 01:20:27 2022	1653175227	1	13	13	12
Sun May 22 01:20:27 2022	1653175227	1	13	13	13
Sun May 22 01:20:29 2022	1653175229	1	12	13	12
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:20:30 2022	1653175230	1	13	13	13
Sun May 22 01:21:20 2022	1653175280	1	13	13	10
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:20:32 2022	1653175232	2	12	13	10
Sun May 22 01:21:15 2022	1653175275	1	12	13	12
Sun May 22 01:21:18 2022	1653175278	0	13	13	13
Sun May 22 01:20:29 2022	1653175229	2	12	13	12
Sun May 22 01:21:23 2022	1653175283	1	13	13	13
Sun May 22 01:21:11 2022	1653175271	1	12	13	12
Sun May 22 01:21:07 2022	1653175267	1	13	13	13
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:21:19 2022	1653175279	1	13	13	12
Sun May 22 01:20:26 2022	1653175226	1	13	13	13
Sun May 22 01:21:09 2022	1653175269	1	12	13	10
Sun May 22 01:21:06 2022	1653175266	1	13	13	13
Sun May 22 01:21:20 2022	1653175280	1	12	13	12
Sun May 22 01:21:23 2022	1653175283	1	13	13	13
Sun May 22 01:20:28 2022	1653175228	1	12	13	9
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:11 2022	1653175271	1	12	13	11
Sun May 22 01:21:09 2022	1653175269	1	12	13	12
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	12
Sun May 22 01:21:07 2022	1653175267	1	13	13	12
Sun May 22 01:21:21 2022	1653175281	0	13	13	12
Sun May 22 01:21:04 2022	1653175264	1	12	13	12
Sun May 22 01:21:24 2022	1653175284	1	13	13	13
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:20:26 2022	1653175226	1	12	13	12
Sun May 22 01:21:18 2022	1653175278	1	13	13	13
Sun May 22 01:21:22 2022	1653175282	0	13	13	10
Sun May 22 01:21:09 2022	1653175269	1	12	13	12
Sun May 22 01:21:08 2022	1653175268	1	13	13	13
Sun May 22 01:21:07 2022	1653175267	1	13	13	12
Sun May 22 01:20:28 2022	1653175228	1	13	13	13
Sun May 22 01:21:07 2022	1653175267	1	12	13	12
Sun May 22 01:21:04 2022	1653175264	1	13	13	9
Sun May 22 01:21:23 2022	1653175283	1	12	13	12
Sun May 22 01:21:19 2022	1653175279	1	12	13	12
Sun May 22 01:20:28 2022	1653175228	1	12	13	12
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:21:16 2022	1653175276	1	12	13	10
Sun May 22 01:21:06 2022	1653175266	1	12	13	12
Sun May 22 01:21:06 2022	1653175266	1	13	13	12
Sun May 22 01:21:20 2022	1653175280	1	13	13	12
Sun May 22 01:21:05 2022	1653175265	1	13	13	11
Sun May 22 01:20:31 2022	1653175231	1	12	13	11
Sun May 22 01:21:21 2022	1653175281	0	13	13	13
Sun May 22 01:21:16 2022	1653175276	0	13	13	13
Sun May 22 01:20:31 2022	1653175231	1	13	13	11
Sun May 22 01:21:19 2022	1653175279	1	13	13	9
Sun May 22 01:20:27 2022	1653175227	1	13	13	13
Sun May 22 01:21:07 2022	1653175267	1	13	13	13
Sun May 22 01:21:21 2022	1653175281	1	13	13	12
