starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:03:23 2022	1653170603	1	46	47	45
Sun May 22 00:03:45 2022	1653170625	1	46	47	45
Sun May 22 00:04:25 2022	1653170665	1	45	47	45
Sun May 22 00:03:39 2022	1653170619	1	46	47	46
Sun May 22 00:04:12 2022	1653170652	1	46	47	46
Sun May 22 00:03:45 2022	1653170625	0	46	47	46
Sun May 22 00:04:19 2022	1653170659	1	46	47	45
Sun May 22 00:03:45 2022	1653170625	1	46	47	45
Sun May 22 00:03:34 2022	1653170614	1	46	47	45
Sun May 22 00:03:50 2022	1653170630	2	45	47	44
Sun May 22 00:04:22 2022	1653170662	1	46	47	45
Sun May 22 00:04:19 2022	1653170659	1	46	47	45
Sun May 22 00:04:10 2022	1653170650	3	44	47	41
Sun May 22 00:03:42 2022	1653170622	1	46	47	45
Sun May 22 00:04:25 2022	1653170665	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	46	47	45
Sun May 22 00:04:27 2022	1653170667	1	46	47	45
Sun May 22 00:04:19 2022	1653170659	0	46	47	45
Sun May 22 00:03:42 2022	1653170622	1	46	47	44
Sun May 22 00:04:27 2022	1653170667	0	46	47	44
Sun May 22 00:03:44 2022	1653170624	1	46	47	45
Sun May 22 00:04:26 2022	1653170666	1	46	47	45
Sun May 22 00:04:27 2022	1653170667	1	46	47	45
Sun May 22 00:04:18 2022	1653170658	1	46	47	45
Sun May 22 00:03:29 2022	1653170609	2	45	47	45
Sun May 22 00:03:47 2022	1653170627	4	43	47	43
Sun May 22 00:04:11 2022	1653170651	5	42	47	41
Sun May 22 00:04:06 2022	1653170646	3	44	47	44
Sun May 22 00:03:41 2022	1653170621	1	46	47	45
Sun May 22 00:03:23 2022	1653170603	1	46	47	45
Sun May 22 00:03:44 2022	1653170624	1	46	47	46
Sun May 22 00:04:26 2022	1653170666	1	46	47	45
Sun May 22 00:03:41 2022	1653170621	1	46	47	45
Sun May 22 00:03:36 2022	1653170616	0	46	47	46
Sun May 22 00:04:23 2022	1653170663	1	46	47	46
Sun May 22 00:03:39 2022	1653170619	1	46	47	45
Sun May 22 00:04:24 2022	1653170664	1	46	47	45
Sun May 22 00:04:28 2022	1653170668	1	46	47	45
Sun May 22 00:03:23 2022	1653170603	0	46	47	46
Sun May 22 00:03:23 2022	1653170603	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	46	47	45
Sun May 22 00:03:42 2022	1653170622	1	46	47	45
Sun May 22 00:03:41 2022	1653170621	1	46	47	45
Sun May 22 00:03:42 2022	1653170622	1	46	47	46
Sun May 22 00:04:30 2022	1653170670	1	46	47	45
Sun May 22 00:04:28 2022	1653170668	1	46	47	46
Sun May 22 00:04:30 2022	1653170670	0	46	47	46
Sun May 22 00:04:15 2022	1653170655	0	47	47	46
Sun May 22 00:04:23 2022	1653170663	1	46	47	46
Sun May 22 00:04:18 2022	1653170658	1	46	47	46
Sun May 22 00:04:00 2022	1653170640	2	45	47	45
Sun May 22 00:04:27 2022	1653170667	3	44	47	44
Sun May 22 00:03:45 2022	1653170625	1	46	47	46
Sun May 22 00:03:45 2022	1653170625	0	46	47	46
Sun May 22 00:03:29 2022	1653170609	1	46	47	46
Sun May 22 00:03:52 2022	1653170632	3	44	47	43
Sun May 22 00:03:41 2022	1653170621	1	46	47	45
Sun May 22 00:03:45 2022	1653170625	1	46	47	45
Sun May 22 00:04:27 2022	1653170667	1	46	47	46
Sun May 22 00:04:19 2022	1653170659	1	46	47	45
Sun May 22 00:03:44 2022	1653170624	1	46	47	45
Sun May 22 00:04:18 2022	1653170658	1	46	47	46
Sun May 22 00:03:44 2022	1653170624	1	46	47	45
Sun May 22 00:03:43 2022	1653170623	1	46	47	46
Sun May 22 00:03:29 2022	1653170609	1	46	47	45
Sun May 22 00:03:44 2022	1653170624	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	46	47	46
Sun May 22 00:03:34 2022	1653170614	1	46	47	46
Sun May 22 00:03:44 2022	1653170624	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	46	47	46
Sun May 22 00:04:12 2022	1653170652	0	47	47	46
Sun May 22 00:04:30 2022	1653170670	1	46	47	46
Sun May 22 00:03:50 2022	1653170630	1	46	47	46
Sun May 22 00:03:44 2022	1653170624	1	46	47	46
Sun May 22 00:04:25 2022	1653170665	1	46	47	45
Sun May 22 00:04:15 2022	1653170655	2	45	47	44
Sun May 22 00:03:41 2022	1653170621	2	45	47	44
Sun May 22 00:04:29 2022	1653170669	1	46	47	46
Sun May 22 00:03:28 2022	1653170608	1	46	47	45
Sun May 22 00:04:30 2022	1653170670	1	46	47	45
Sun May 22 00:04:28 2022	1653170668	1	46	47	45
Sun May 22 00:03:39 2022	1653170619	1	46	47	45
Sun May 22 00:03:25 2022	1653170605	5	42	47	42
Sun May 22 00:04:23 2022	1653170663	1	46	47	45
Sun May 22 00:03:24 2022	1653170604	1	46	47	46
Sun May 22 00:03:36 2022	1653170616	1	46	47	46
Sun May 22 00:04:12 2022	1653170652	1	46	47	45
Sun May 22 00:04:17 2022	1653170657	1	46	47	45
Sun May 22 00:04:15 2022	1653170655	1	46	47	45
Sun May 22 00:04:18 2022	1653170658	1	46	47	46
Sun May 22 00:03:28 2022	1653170608	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	46	47	46
Sun May 22 00:03:49 2022	1653170629	16	31	47	31
Sun May 22 00:03:39 2022	1653170619	0	47	47	46
Sun May 22 00:03:45 2022	1653170625	1	46	47	44
Sun May 22 00:04:30 2022	1653170670	1	46	47	45
Sun May 22 00:04:23 2022	1653170663	1	47	47	46
Sun May 22 00:04:23 2022	1653170663	1	47	47	45
Sun May 22 00:03:36 2022	1653170616	1	46	47	46
Sun May 22 00:03:39 2022	1653170619	1	47	47	45
Sun May 22 00:03:45 2022	1653170625	1	46	47	46
Sun May 22 00:03:36 2022	1653170616	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	47	47	46
Sun May 22 00:03:28 2022	1653170608	1	46	47	45
Sun May 22 00:04:29 2022	1653170669	1	46	47	45
Sun May 22 00:04:27 2022	1653170667	1	46	47	45
Sun May 22 00:03:44 2022	1653170624	1	46	47	46
Sun May 22 00:03:25 2022	1653170605	2	45	47	45
Sun May 22 00:03:42 2022	1653170622	0	47	47	46
Sun May 22 00:03:45 2022	1653170625	1	47	47	46
Sun May 22 00:03:35 2022	1653170615	1	47	47	46
Sun May 22 00:04:30 2022	1653170670	1	47	47	46
Sun May 22 00:03:29 2022	1653170609	1	46	47	46
Sun May 22 00:03:28 2022	1653170608	1	46	47	45
Sun May 22 00:03:43 2022	1653170623	1	46	47	46
Sun May 22 00:04:14 2022	1653170654	1	46	47	46
Sun May 22 00:04:28 2022	1653170668	1	46	47	46
Sun May 22 00:03:44 2022	1653170624	1	46	47	46
Sun May 22 00:04:23 2022	1653170663	1	46	47	45
Sun May 22 00:03:38 2022	1653170618	1	46	47	45
Sun May 22 00:04:25 2022	1653170665	1	46	47	43
Sun May 22 00:03:35 2022	1653170615	1	46	47	46
Sun May 22 00:04:24 2022	1653170664	1	46	47	45
Sun May 22 00:03:34 2022	1653170614	1	47	47	46
Sun May 22 00:04:30 2022	1653170670	1	47	47	46
Sun May 22 00:04:30 2022	1653170670	1	46	47	46
Sun May 22 00:04:19 2022	1653170659	0	47	47	46
Sun May 22 00:04:18 2022	1653170658	1	47	47	46
Sun May 22 00:04:12 2022	1653170652	1	46	47	45
Sun May 22 00:03:34 2022	1653170614	1	47	47	46
Sun May 22 00:04:27 2022	1653170667	1	46	47	46
Sun May 22 00:04:26 2022	1653170666	1	47	47	46
Sun May 22 00:04:23 2022	1653170663	1	47	47	45
Sun May 22 00:04:28 2022	1653170668	1	47	47	46
Sun May 22 00:03:39 2022	1653170619	1	46	47	46
Sun May 22 00:03:25 2022	1653170605	2	45	47	45
Sun May 22 00:03:28 2022	1653170608	1	47	47	46
Sun May 22 00:04:16 2022	1653170656	1	46	47	45
Sun May 22 00:03:38 2022	1653170618	1	47	47	46
Sun May 22 00:03:39 2022	1653170619	1	47	47	46
Sun May 22 00:03:45 2022	1653170625	1	47	47	46
Sun May 22 00:04:26 2022	1653170666	1	47	47	46
Sun May 22 00:03:45 2022	1653170625	1	47	47	45
Sun May 22 00:04:23 2022	1653170663	1	46	47	46
Sun May 22 00:03:24 2022	1653170604	3	44	47	43
Sun May 22 00:04:29 2022	1653170669	1	46	47	45
Sun May 22 00:04:17 2022	1653170657	1	47	47	46
Sun May 22 00:04:28 2022	1653170668	1	47	47	46
Sun May 22 00:03:34 2022	1653170614	1	46	47	45
Sun May 22 00:03:28 2022	1653170608	1	46	47	46
Sun May 22 00:03:23 2022	1653170603	1	46	47	45
Sun May 22 00:03:35 2022	1653170615	1	47	47	46
Sun May 22 00:04:23 2022	1653170663	1	46	47	45
Sun May 22 00:03:33 2022	1653170613	5	43	47	43
Sun May 22 00:04:30 2022	1653170670	1	46	47	45
Sun May 22 00:04:30 2022	1653170670	1	46	47	46
Sun May 22 00:04:22 2022	1653170662	1	47	47	46
Sun May 22 00:03:35 2022	1653170615	1	46	47	45
Sun May 22 00:03:45 2022	1653170625	0	47	47	46
Sun May 22 00:04:29 2022	1653170669	1	47	47	46
Sun May 22 00:04:30 2022	1653170670	1	46	47	45
Sun May 22 00:04:27 2022	1653170667	1	47	47	46
Sun May 22 00:04:18 2022	1653170658	1	47	47	46
Sun May 22 00:03:37 2022	1653170617	1	46	47	46
Sun May 22 00:03:42 2022	1653170622	1	47	47	46
Sun May 22 00:03:41 2022	1653170621	1	46	47	45
Sun May 22 00:03:36 2022	1653170616	1	46	47	45
Sun May 22 00:03:28 2022	1653170608	1	47	47	46
Sun May 22 00:03:45 2022	1653170625	1	46	47	46
Sun May 22 00:04:18 2022	1653170658	1	47	47	46
Sun May 22 00:04:02 2022	1653170642	2	45	47	40
Sun May 22 00:03:39 2022	1653170619	1	47	47	46
Sun May 22 00:04:25 2022	1653170665	1	46	47	45
